Date,HorizonDays,SeriesKey,Product,Country,ProductCategory,Warehouse,SupplierLane,ABCClass,XYZClass,ABCXYZMatrix,FastMovingItem,SlowMovingItem,DeadStockCandidate,SeasonalProduct,CriticalProduct,HighValueItem,LowValueItem,CurrentStock,EstimatedStock,ForecastDemand,ForecastRevenue,Lower95Demand,Upper95Demand,DailyDemand,WeeklyDemand,MonthlyDemand,AnnualDemand,LeadTime,SupplierLeadTime,HoldingCost,OrderingCost,InventoryCarryingCost,StockValue,SafetyStock,ReorderPoint,ReorderQuantity,EconomicOrderQuantity,InventoryTurnover,DaysOfInventory,ServiceLevel,StockCoverageDays,DemandVariability,LeadTimeVariability,DemandBufferUnits,OptimizedLeadTime,WarehouseAllocationScore,StockoutRiskScore,OverstockRiskScore,DemandSpikeRiskScore,SupplierDelayRiskScore,InventoryAgeRiskScore,StockoutRiskLevel,OverstockRiskLevel,DemandSpikeRiskLevel,SupplierDelayRiskLevel,InventoryAgeRiskLevel,InventoryRiskScore,InventoryRiskLevel,InventoryHealthScore,StockoutCost,TotalInventoryCost,OptimizedInventoryCost,InventorySavings,PotentialRevenueLoss,ExpectedProfitImprovement,UnmetDemandUnits,InboundReceiptUnits,PendingInboundUnits,ReorderToday,HighRiskFlag,PredictedHighRiskProbability,PredictedHighRiskFlag
2010-12-10,30,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,17401.450707143827,17177.46547429717,223.98523284665885,354.6627580841074,0.0,961.4855415767262,307.2,741.0,9216.0,112128.0,6.0,10.0,10.656104181087102,0.0,10.79505424795293,17679.445573167235,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,56.645347353983816,0.9236783228473672,55.91622875747777,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,56.920586230862455,0.0,24.25828612772836,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,31.842590206781068,Low,100.0,0.0,10.656104181087102,10.016737930221876,0.6393662508652262,0.0,0.6393662508652262,0.0,0.0,0.0,False,0,0.0,0
2011-01-06,30,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,11388.059340378857,11046.041056674701,342.01828370415546,541.5586834545995,0.0,1079.518592434223,307.2,741.0,9216.0,112128.0,6.0,10.0,6.852452386798187,0.0,7.0646246929187555,11368.841459915173,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,37.07050566529576,0.9236783228473672,35.95716489802963,389.9167692130979,3.973150791122216,737.5003087300674,8.808054762663335,80.8990374672115,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,6.852452386798187,6.441305243590295,0.4111471432078915,0.0,0.4111471432078915,0.0,0.0,0.0,False,0,0.0,0
2011-01-07,30,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,11046.041056674701,10802.735566338732,243.30549033597063,385.2548454327653,0.0,980.805799066038,307.2,741.0,9216.0,112128.0,6.0,10.0,6.70151692680672,0.0,6.852452386798187,11118.425810383877,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,35.95716489802963,0.9236783228473672,35.165154838342225,389.9167692130979,3.973150791122216,737.5003087300674,8.808054762663335,81.83646431910623,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,6.70151692680672,6.299425911198316,0.4020910156084039,0.0,0.4020910156084039,0.0,0.0,0.0,False,0,0.0,0
2011-01-08,30,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,10802.735566338732,10683.962025268529,118.77354107020167,188.0684325837336,0.0,856.273849800269,307.2,741.0,9216.0,112128.0,6.0,10.0,6.62783532171227,0.0,6.70151692680672,10996.181329204448,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,35.165154838342225,0.9236783228473672,34.778522217671,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,82.28287640639194,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,6.62783532171227,6.230165202409534,0.3976701193027363,0.0,0.3976701193027363,0.0,0.0,0.0,False,0,0.0,0
2010-12-10,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,17401.450707143827,17177.46547429717,223.98523284665885,354.6627580841074,0.0,961.4855415767262,307.2,741.0,9216.0,112128.0,6.0,10.0,10.656104181087102,0.0,10.79505424795293,17679.445573167235,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,56.645347353983816,0.9236783228473672,55.91622875747777,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,56.920586230862455,0.0,24.25828612772836,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,31.842590206781068,Low,100.0,0.0,10.656104181087102,10.016737930221876,0.6393662508652262,0.0,0.6393662508652262,0.0,0.0,0.0,False,0,0.0,0
2010-12-11,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,17177.46547429717,17078.01219071628,99.45328358088987,157.47634523507574,0.0,836.9535923109572,307.2,741.0,9216.0,112128.0,6.0,10.0,10.59440796911829,0.0,10.656104181087102,17577.085948764437,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,55.91622875747777,0.9236783228473672,55.59248759998789,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,57.297974063902814,0.0,23.538861333306418,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,31.68431675200824,Low,100.0,0.0,10.59440796911829,9.958743490971193,0.6356644781470973,0.0,0.6356644781470973,0.0,0.0,0.0,False,0,0.0,0
2010-12-12,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,17078.01219071628,16899.928491903578,178.08369881270045,281.98133862677975,0.0,915.5840075427676,307.2,741.0,9216.0,112128.0,6.0,10.0,10.483933088505607,0.0,10.59440796911829,17393.79807865703,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,55.59248759998789,0.9236783228473672,55.012788059581965,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,58.00086593089875,0.0,22.250640132404357,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,31.400908087809785,Low,100.0,0.0,10.483933088505607,9.85489710319527,0.6290359853103364,0.0,0.6290359853103364,0.0,0.0,0.0,False,0,0.0,0
2010-12-13,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,16899.928491903578,16705.09435455432,194.83413734925796,308.50432255296056,0.0,932.3344460793252,307.2,741.0,9216.0,112128.0,6.0,10.0,10.363067011450612,0.0,10.483933088505607,17193.270268997607,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,55.012788059581965,0.9236783228473672,54.37856235206485,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,58.763668495909336,0.0,20.841249671255206,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,31.090842186356973,Low,100.0,0.0,10.363067011450612,9.741282990763574,0.6217840206870378,0.0,0.6217840206870378,0.0,0.0,0.0,False,0,0.0,0
2010-12-14,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,16705.09435455432,16430.463267730694,274.6310868236267,434.856429911095,0.0,1012.131395553694,307.2,741.0,9216.0,112128.0,6.0,10.0,10.1926986019238,0.0,10.363067011450612,16910.613589555396,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,54.37856235206485,0.9236783228473672,53.48458094964419,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,59.844217860513055,0.0,18.854624332542638,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,30.65378461184021,Low,100.0,0.0,10.1926986019238,9.58113668580837,0.6115619161154289,0.0,0.6115619161154289,0.0,0.0,0.0,False,0,0.0,0
2010-12-15,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,16430.463267730694,16190.84206102316,239.6212067075332,379.4210760515475,0.0,977.1215154376004,307.2,741.0,9216.0,112128.0,6.0,10.0,10.044048700895384,0.0,10.1926986019238,16663.989890121888,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,53.48458094964419,0.9236783228473672,52.704564000726435,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,60.777292120530255,0.0,17.12125333494763,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,30.272442992369307,Low,100.0,0.0,10.044048700895384,9.441405778841661,0.6026429220537235,0.0,0.6026429220537235,0.0,0.0,0.0,False,0,0.0,0
2010-12-16,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,16190.84206102316,15863.31397043599,327.5280905871716,518.614617943106,0.0,1065.0283993172388,307.2,741.0,9216.0,112128.0,6.0,10.0,9.840865439619044,0.0,10.044048700895384,16326.890388458869,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,52.704564000726435,0.9236783228473672,51.638391830846324,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,62.065694248362796,0.0,14.751981846325155,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,29.75120326487236,Low,100.0,0.0,9.840865439619044,9.2504135132419,0.5904519263771437,0.0,0.5904519263771437,0.0,0.0,0.0,False,0,0.0,0
2010-12-17,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,15863.31397043599,15634.498673217002,228.8152972189868,362.3107799212719,0.0,966.315605949054,307.2,741.0,9216.0,112128.0,6.0,10.0,9.698919024471808,0.0,9.840865439619044,16091.388381510043,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,51.638391830846324,0.9236783228473672,50.89355036854493,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,62.95025537622808,0.0,13.096778596766507,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,29.38705854996946,Low,100.0,0.0,9.698919024471808,9.116983883003499,0.5819351414683087,0.0,0.5819351414683087,0.0,0.0,0.0,False,0,0.0,0
2010-12-18,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,15634.498673217002,15530.215325263784,104.28334795321784,165.12436707224023,0.0,841.7836566832851,307.2,741.0,9216.0,112128.0,6.0,10.0,9.634226464221586,0.0,9.698919024471808,15984.057542913086,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,50.89355036854493,0.9236783228473672,50.55408634525971,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,63.34542695204354,0.0,12.34241410057714,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,29.221098360807797,Low,100.0,0.0,9.634226464221586,9.05617287636829,0.5780535878532955,0.0,0.5780535878532955,0.0,0.0,0.0,False,0,0.0,0
2010-12-19,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,15530.215325263784,15347.301562078756,182.9137631850284,289.6293604639442,0.0,920.4140719150956,307.2,741.0,9216.0,112128.0,6.0,10.0,9.520755235327494,0.0,9.634226464221586,15795.798458611524,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,50.55408634525971,0.9236783228473672,49.958663939058454,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,64.06793912118609,0.0,11.019253197907664,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,28.930002962220513,Low,100.0,0.0,9.520755235327494,8.949509921207843,0.5712453141196505,0.0,0.5712453141196505,0.0,0.0,0.0,False,0,0.0,0
2010-12-20,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,15347.301562078756,15147.63736035717,199.66420172158587,316.152344390125,0.0,937.1645104516532,307.2,741.0,9216.0,112128.0,6.0,10.0,9.396892809991089,0.0,9.520755235327494,15590.299434757942,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,49.958663939058454,0.9236783228473672,49.308715365746,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,64.8498203470071,0.0,9.574923034991103,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,28.61225032637887,Low,100.0,0.0,9.396892809991089,8.833079241391623,0.5638135685994659,0.0,0.5638135685994659,0.0,0.0,0.0,False,0,0.0,0
2010-12-21,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,15147.63736035717,14868.176209161216,279.46115119595464,442.5044517482595,0.0,1016.961459926022,307.2,741.0,9216.0,112128.0,6.0,10.0,9.223528052182866,0.0,9.396892809991089,15302.671541121574,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,49.308715365746,0.9236783228473672,48.39901109753,389.9167692130979,3.973150791122216,737.5003087300674,8.808054762663335,65.95010349337576,0.0,7.553357994511114,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,28.167506017473272,Low,100.0,0.0,9.223528052182866,8.670116369051893,0.5534116831309728,0.0,0.5534116831309728,0.0,0.0,0.0,False,0,0.0,0
2010-12-22,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,14868.176209161216,14623.724938081356,244.45127107986116,387.069097888712,0.0,981.9515798099284,307.2,741.0,9216.0,112128.0,6.0,10.0,9.071881802873044,0.0,9.223528052182866,15051.076627493912,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,48.39901109753,0.9236783228473672,47.60327128281691,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,66.90179149784359,0.0,5.785047295148694,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,27.77847766361354,Low,100.0,0.0,9.071881802873044,8.52756889470066,0.5443129081723832,0.0,0.5443129081723832,0.0,0.0,0.0,False,0,0.0,0
2010-12-23,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,14623.724938081356,14291.366783121855,332.3581549594996,526.2626397802705,0.0,1069.8584636895669,307.2,741.0,9216.0,112128.0,6.0,10.0,8.865702193315293,0.0,9.071881802873044,14709.005911636736,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,47.60327128281691,0.9236783228473672,46.52137624714146,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,68.21012676356162,0.0,3.3808361047587923,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,27.249551201727762,Low,100.0,0.0,8.865702193315293,8.333760061716376,0.5319421315989175,0.0,0.5319421315989175,0.0,0.0,0.0,False,0,0.0,0
2010-12-24,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,14291.366783121855,14057.721421530541,233.64536159131475,369.9588017584363,0.0,971.145670321382,307.2,741.0,9216.0,112128.0,6.0,10.0,8.720759429886645,0.0,8.865702193315293,14468.532690493752,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,46.52137624714146,0.9236783228473672,45.760811919044734,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,69.11259558800343,0.0,1.6906931534327343,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.87771975243603,Low,100.0,0.0,8.720759429886645,8.197513864093445,0.5232455657932,0.0,0.5232455657932,0.0,0.0,0.0,False,0,0.0,0
2010-12-25,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,14057.721421530541,13948.608009204996,109.11341232554578,172.77238890940467,0.0,846.6137210556132,307.2,741.0,9216.0,112128.0,6.0,10.0,8.653070521355016,0.0,8.720759429886645,14356.23063770264,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,45.760811919044734,0.9236783228473672,45.405625029964185,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,69.52528462643241,0.0,0.9013889554759553,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.704072828885536,Low,100.0,0.0,8.653070521355016,8.133886290073715,0.5191842312813009,0.0,0.5191842312813009,0.0,0.0,0.0,False,0,0.0,0
2010-12-26,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,13948.608009204996,13760.86418164764,187.74382755735635,297.2773823011086,0.0,925.2441362874235,307.2,741.0,9216.0,112128.0,6.0,10.0,8.536602944179513,0.0,8.653070521355016,14163.00033920692,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,45.405625029964185,0.9236783228473672,44.79447975796758,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,70.26761400837869,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,8.536602944179513,8.024406767528742,0.5121961766507717,0.0,0.5121961766507717,0.0,0.0,0.0,False,0,0.0,0
2010-12-27,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,13760.86418164764,13556.369915553725,204.49426609391384,323.8003662272895,0.0,941.9945748239812,307.2,741.0,9216.0,112128.0,6.0,10.0,8.409744170561698,0.0,8.536602944179513,13952.53010115918,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,44.79447975796758,0.9236783228473672,44.12880831885978,389.9167692130979,3.973150791122216,737.5003087300674,8.808054762663335,71.06863730406678,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,8.409744170561698,7.905159520327996,0.5045846502337019,0.0,0.5045846502337019,0.0,0.0,0.0,False,0,0.0,0
2010-12-28,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,13556.369915553725,13272.078699985443,284.2912155682826,450.152473585424,0.0,1021.79152429835,307.2,741.0,9216.0,112128.0,6.0,10.0,8.233383064472067,0.0,8.409744170561698,13659.930993328655,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,44.12880831885978,0.9236783228473672,43.203381184848446,389.9167692130979,3.973150791122216,737.5003087300674,8.808054762663335,72.18889680568164,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,8.233383064472067,7.739380080603742,0.49400298386832464,0.0,0.49400298386832464,0.0,0.0,0.0,False,0,0.0,0
2010-12-29,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,13272.078699985443,13022.797364533253,249.28133545218907,394.7171197258765,0.0,986.7816441822564,307.2,741.0,9216.0,112128.0,6.0,10.0,8.078740466880832,0.0,8.233383064472067,13403.364865506835,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,43.203381184848446,0.9236783228473672,42.39191850434002,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,73.15914690131758,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,8.078740466880832,7.5940160388679825,0.48472442801285,0.0,0.48472442801285,0.0,0.0,0.0,False,0,0.0,0
2010-12-30,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,13022.797364533253,12685.609145201426,337.1882193318275,533.910661617435,0.0,1074.6885280618949,307.2,741.0,9216.0,112128.0,6.0,10.0,7.869564509041672,0.0,8.078740466880832,13056.322935455502,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,42.39191850434002,0.9236783228473672,41.29430060286923,389.9167692130979,3.973150791122216,737.5003087300674,8.808054762663335,74.48773215767336,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,7.869564509041672,7.3973906384991714,0.47217387054250093,0.0,0.47217387054250093,0.0,0.0,0.0,False,0,0.0,0
2010-12-31,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,12685.609145201426,12447.133719237783,238.47542596364272,377.6068235956008,0.0,975.97573469371,307.2,741.0,9216.0,112128.0,6.0,10.0,7.721625397331616,0.0,7.869564509041672,12810.878500118362,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,41.29430060286923,0.9236783228473672,40.51801340897716,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,75.40785939161468,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,7.721625397331616,7.2583278734917185,0.46329752383989753,0.0,0.46329752383989753,0.0,0.0,0.0,False,0,0.0,0
2011-01-01,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,12447.133719237783,12333.19024253991,113.94347669787376,180.4204107465692,0.0,851.4437854279411,307.2,741.0,9216.0,112128.0,6.0,10.0,7.650940140518576,0.0,7.721625397331616,12693.605233133092,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,40.51801340897716,0.9236783228473672,40.14710365410127,389.9167692130979,3.973150791122216,737.5003087300673,8.808054762663335,75.83768910347936,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,7.650940140518576,7.191883732087461,0.45905640843111506,0.0,0.45905640843111506,0.0,0.0,0.0,False,0,0.0,0
2011-01-02,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,12333.19024253991,12140.616350610226,192.5738919296843,304.9254041382731,0.0,930.0742006597516,307.2,741.0,9216.0,112128.0,6.0,10.0,7.531476215061664,0.0,7.650940140518576,12495.403720443215,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,40.14710365410127,0.9236783228473672,39.52023551630933,389.9167692130979,3.973150791122216,737.5003087300672,8.808054762663335,76.60012038580265,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,7.531476215061664,7.079587642157964,0.4518885729036999,0.0,0.4518885729036999,0.0,0.0,0.0,False,0,0.0,0
2011-01-03,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,12140.616350610226,11931.292020143985,209.32433046624175,331.4483880644539,0.0,946.8246391963092,307.2,741.0,9216.0,112128.0,6.0,10.0,7.40162109316244,0.0,7.531476215061664,12279.962268201321,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,39.52023551630933,0.9236783228473672,38.838841211406205,389.9167692130979,3.973150791122216,737.5003087300674,8.808054762663335,77.42038154032585,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,7.40162109316244,6.957523827572693,0.4440972655897468,0.0,0.4440972655897468,0.0,0.0,0.0,False,0,0.0,0
2011-01-04,60,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,SUP-UNI-DEC,B,Z,B-Z,True,False,False,True,False,True,False,11931.292020143985,11642.170740203373,289.1212799406105,457.8004954225884,0.0,1026.6215886706775,307.2,741.0,9216.0,112128.0,6.0,10.0,7.222263638791399,0.0,7.40162109316244,11982.391946176638,2481.4429905905376,5553.442990590538,0.0,5958.995988956786,6.443600702438449,38.838841211406205,0.9236783228473672,37.89769121159952,389.9167692130979,3.973150791122216,737.500308730067,8.808054762663335,78.56097664862496,0.0,0.0,100.0,61.79863093341662,0.0,Low,Low,Critical,High,Low,26.505767258680827,Low,100.0,0.0,7.222263638791399,6.788927820463915,0.43333581832748447,0.0,0.43333581832748447,0.0,0.0,0.0,False,0,0.0,0
