CustomerID,CustomerHealthScore,CustomerHealthScore_Heuristic,HealthBand,CustomerActivityScore,CustomerEngagementScore,RiskCategory
17412,92.51,89.79,VIP,89.34,78.35,Low
14092,91.6,88.45,VIP,88.17,77.97,Low
12417,84.13,76.1,VIP,77.29,81.13,Low
15614,73.98,60.25,Healthy,64.64,57.86,Low
17646,94.87,93.68,VIP,92.73,78.53,Low
12662,92.15,89.09,VIP,88.71,79.14,Low
13139,60.23,39.51,Healthy,49.08,32.98,Medium
17644,85.89,79.1,VIP,80.04,77.79,Low
13786,90.87,87.64,VIP,87.98,64.72,Low
15002,90.97,87.63,VIP,87.97,65.79,Low
16717,93.85,92.09,VIP,91.4,76.21,Low
15527,87.61,81.64,VIP,81.93,84.49,Low
13953,79.36,69.4,Healthy,72.26,45.92,Low
17145,36.56,54.17,High Risk,59.28,60.26,High
14535,82.93,74.86,VIP,76.77,68.14,Low
15394,84.08,76.47,VIP,77.98,71.1,Low
16156,89.3,84.73,VIP,84.78,80.42,Low
17769,86.97,80.88,VIP,81.83,71.83,Low
13771,38.08,55.93,High Risk,60.45,68.85,High
14221,78.01,66.3,Healthy,68.91,77.08,Low
17069,89.16,84.6,VIP,85.27,65.89,Low
12511,61.39,41.4,Healthy,50.67,32.98,Medium
12766,86.0,79.27,VIP,81.73,57.69,Low
13183,83.34,75.29,VIP,77.12,65.44,Low
17618,87.66,82.08,VIP,82.7,74.69,Low
12469,29.52,43.22,High Risk,50.95,47.38,High
12872,95.13,94.13,VIP,92.96,79.36,Low
14593,84.85,77.75,VIP,78.79,76.57,Low
17426,76.85,64.66,Healthy,67.59,74.39,Low
13562,80.58,71.12,VIP,73.69,62.79,Low
13037,84.94,77.48,VIP,78.54,76.93,Low
13875,87.48,81.52,VIP,82.06,76.49,Low
15722,76.18,63.82,Healthy,67.04,70.6,Low
17913,85.64,78.84,VIP,79.5,81.93,Low
14227,78.44,68.12,Healthy,71.05,63.97,Low
16986,78.33,67.53,Healthy,69.81,75.59,Low
17372,90.86,87.19,VIP,86.61,87.06,Low
16718,88.94,84.25,VIP,85.15,57.62,Low
16145,86.39,80.15,VIP,80.95,74.71,Low
13769,94.18,92.47,VIP,91.46,77.93,Low
16325,80.95,71.29,VIP,73.08,77.65,Low
17287,95.11,93.92,VIP,92.54,84.91,Low
17931,86.0,79.36,VIP,79.92,83.38,Low
14590,83.35,74.5,VIP,75.47,87.71,Low
17861,88.13,83.05,VIP,83.26,78.88,Low
17032,40.45,59.85,Moderate,63.16,78.36,High
12406,76.19,64.64,Healthy,68.83,44.4,Low
16444,87.96,82.24,VIP,82.38,85.2,Low
17526,94.38,92.78,VIP,91.85,76.42,Low
15222,43.94,65.67,Moderate,68.04,81.38,High
13985,89.88,85.42,VIP,85.67,71.45,Low
14882,87.62,81.85,VIP,82.06,82.42,Low
16736,38.43,57.18,High Risk,61.4,61.62,High
14047,92.46,89.55,VIP,88.91,79.88,Low
15939,72.63,58.21,Healthy,65.24,32.98,Low
12468,33.35,49.14,High Risk,55.23,48.94,High
13870,85.97,79.29,VIP,80.28,70.75,Low
14209,87.68,82.3,VIP,82.64,76.04,Low
14112,75.74,63.0,Healthy,66.22,68.87,Low
14532,81.54,72.2,VIP,74.06,71.64,Low
13291,83.16,74.42,VIP,75.65,80.26,Low
17819,89.65,85.65,VIP,86.03,63.85,Low
14441,89.4,85.37,VIP,85.57,70.69,Low
14824,87.21,81.43,VIP,82.32,68.18,Low
14465,79.9,69.62,Healthy,71.63,73.73,Low
12806,72.79,60.45,Healthy,64.57,61.73,Low
16003,85.09,78.11,VIP,79.66,57.85,Low
14930,35.48,52.35,High Risk,58.0,50.21,High
15079,93.54,91.81,VIP,91.03,73.95,Low
16467,40.11,60.6,Moderate,63.87,71.22,High
14796,94.49,93.06,VIP,91.85,79.71,Low
15421,85.28,78.5,VIP,79.73,65.41,Low
14257,83.64,75.83,VIP,78.0,54.68,Low
15122,80.81,70.84,VIP,72.67,77.9,Low
14817,81.5,72.58,VIP,74.79,61.53,Low
14913,81.53,72.27,VIP,74.87,60.5,Low
12631,40.93,60.5,Moderate,64.2,61.38,High
16571,83.68,76.18,VIP,77.47,70.89,Low
15255,84.55,76.99,VIP,78.03,72.85,Low
14732,86.73,80.9,VIP,81.17,79.06,Low
13901,91.49,88.08,VIP,87.53,79.49,Low
12749,78.8,68.66,Healthy,71.69,61.76,Low
16316,85.59,78.64,VIP,80.06,69.14,Low
13205,60.14,38.35,Healthy,47.75,32.98,Medium
12712,94.62,93.31,VIP,92.08,77.52,Low
13975,83.53,75.5,VIP,77.05,68.28,Low
17754,90.27,86.49,VIP,86.3,73.26,Low
14744,93.0,90.86,VIP,90.12,75.85,Low
15628,93.63,91.73,VIP,90.77,74.51,Low
16283,72.89,59.81,Healthy,64.43,45.65,Low
16208,85.08,77.83,VIP,78.71,76.08,Low
13052,79.17,68.53,Healthy,70.92,69.02,Low
13510,89.13,84.6,VIP,84.78,68.91,Low
15817,73.07,59.48,Healthy,64.13,51.31,Low
14770,41.83,61.44,Moderate,64.71,67.72,High
14540,88.83,84.13,VIP,84.2,72.53,Low
16400,84.66,77.33,VIP,78.25,73.73,Low
16335,39.63,58.06,High Risk,61.54,74.08,High
15240,89.38,85.2,VIP,85.28,67.06,Low
14713,94.92,93.79,VIP,92.37,79.71,Low
17685,89.32,84.91,VIP,85.22,65.51,Low
16401,90.39,86.22,VIP,85.74,83.17,Low
18145,86.64,80.98,VIP,81.57,67.34,Low
14401,80.76,71.0,VIP,72.57,76.04,Low
12779,90.68,87.07,VIP,86.89,69.32,Low
17241,88.52,83.75,VIP,83.51,82.87,Low
17669,35.75,52.83,High Risk,58.25,51.77,High
12986,80.82,70.99,VIP,72.46,80.57,Low
17082,79.78,70.05,Healthy,72.79,53.17,Low
17191,93.49,91.52,VIP,90.34,79.41,Low
14572,75.86,64.19,Healthy,67.65,57.09,Low
12910,85.81,79.21,VIP,80.44,63.16,Low
12358,82.4,73.85,VIP,76.62,43.82,Low
13461,74.7,62.46,Healthy,66.65,43.53,Low
14740,82.58,73.78,VIP,75.06,75.77,Low
17406,94.29,92.85,VIP,91.48,79.83,Low
14493,82.53,74.15,VIP,75.99,62.73,Low
17019,92.39,89.36,VIP,88.69,72.0,Low
13334,28.01,42.06,High Risk,49.56,36.64,Critical
14825,94.23,92.28,VIP,90.87,85.04,Low
12838,91.39,87.86,VIP,87.26,79.68,Low
17690,92.91,90.7,VIP,89.84,74.52,Low
17096,86.42,80.39,VIP,80.98,76.37,Low
12349,74.42,62.41,Healthy,66.57,47.55,Low
14907,93.59,91.52,VIP,90.35,79.38,Low
14566,73.39,59.93,Healthy,64.39,48.12,Low
17848,84.01,75.99,VIP,76.43,87.75,Low
13929,81.83,72.95,VIP,74.18,77.46,Low
17001,89.5,85.1,VIP,84.92,76.37,Low
14099,90.4,86.54,VIP,86.06,74.65,Low
12967,79.67,70.1,Healthy,74.05,47.6,Low
17083,80.56,70.84,VIP,72.79,68.14,Low
16655,81.14,71.86,VIP,73.47,72.32,Low
12671,19.91,28.01,Critical,38.49,32.98,Critical
14626,83.64,75.92,VIP,77.01,70.96,Low
13209,37.71,56.33,High Risk,60.32,66.3,High
16094,89.06,84.39,VIP,84.42,69.36,Low
14451,86.73,80.87,VIP,80.98,79.1,Low
12483,90.6,86.69,VIP,86.0,81.29,Low
14546,87.51,82.2,VIP,82.69,65.15,Low
15854,89.79,85.92,VIP,85.48,74.7,Low
14564,66.76,49.93,Healthy,56.35,32.04,Low
12708,92.68,90.12,VIP,89.14,76.52,Low
17672,77.87,66.89,Healthy,69.53,62.26,Low
14878,91.9,88.61,VIP,87.48,86.24,Low
16347,86.58,80.53,VIP,80.74,78.82,Low
17863,90.85,87.36,VIP,86.98,71.76,Low
12857,73.22,59.85,Healthy,63.71,48.96,Low
15754,39.68,59.41,High Risk,62.71,73.72,High
17673,88.85,84.33,VIP,84.31,72.67,Low
15249,76.06,63.88,Healthy,66.87,60.58,Low
15203,86.18,79.71,VIP,79.99,76.34,Low
15967,89.59,85.44,VIP,84.92,78.15,Low
16303,80.42,70.73,VIP,73.21,55.66,Low
13485,90.53,86.55,VIP,85.88,78.5,Low
12359,77.71,66.81,Healthy,69.16,66.4,Low
12523,91.72,88.72,VIP,87.65,81.53,Low
16308,74.88,62.48,Healthy,66.49,34.2,Low
13707,71.68,57.05,Healthy,61.74,48.9,Low
17686,68.02,52.06,Healthy,58.14,37.05,Low
15290,85.04,78.01,VIP,78.58,70.89,Low
17640,85.46,78.98,VIP,80.03,62.9,Low
15051,86.65,80.97,VIP,81.52,65.03,Low
17512,77.04,65.26,Healthy,67.42,73.66,Low
17465,79.1,68.39,Healthy,70.3,69.84,Low
18168,92.3,89.58,VIP,88.42,80.14,Low
16933,85.19,77.93,VIP,78.64,70.04,Low
16455,89.16,85.16,VIP,85.17,65.2,Low
16950,92.5,89.75,VIP,88.82,75.3,Low
17930,85.03,77.96,VIP,78.51,73.07,Low
15046,80.84,71.16,VIP,72.35,79.28,Low
15301,90.31,86.26,VIP,86.11,75.07,Low
13384,80.53,71.03,VIP,73.39,59.69,Low
17975,94.48,93.01,VIP,91.34,84.16,Low
17400,31.45,45.59,High Risk,51.64,49.88,High
16919,94.2,92.32,VIP,90.64,86.47,Low
13982,91.3,88.46,VIP,88.02,66.0,Low
13979,82.63,75.07,VIP,76.3,65.5,Low
17346,92.26,89.27,VIP,88.04,84.12,Low
15858,92.85,90.58,VIP,89.39,75.8,Low
16190,83.81,76.18,VIP,77.06,70.27,Low
13995,88.96,84.61,VIP,84.16,76.29,Low
17059,88.27,83.58,VIP,83.97,58.82,Low
12978,83.33,75.99,VIP,77.33,61.4,Low
16523,80.28,70.79,VIP,72.32,73.01,Low
14001,89.88,85.45,VIP,85.14,78.13,Low
16011,94.74,93.63,VIP,91.74,82.46,Low
16143,90.72,87.17,VIP,86.64,68.41,Low
13018,80.52,71.3,VIP,72.75,73.34,Low
16767,75.98,63.53,Healthy,66.76,56.1,Low
12625,28.47,43.13,High Risk,50.2,39.28,Critical
12720,89.72,85.53,VIP,85.4,72.92,Low
14857,74.37,61.6,Healthy,64.7,65.28,Low
16104,80.37,71.22,VIP,72.5,74.34,Low
17730,86.6,80.55,VIP,80.82,74.39,Low
15796,90.65,86.86,VIP,86.07,77.57,Low
17402,93.21,90.91,VIP,89.41,81.64,Low
15983,90.89,88.36,VIP,87.85,61.45,Low
15123,72.67,58.65,Healthy,62.97,46.34,Low
18069,85.16,78.42,VIP,79.14,67.85,Low
15031,85.56,78.89,VIP,79.0,78.18,Low
13571,89.34,84.98,VIP,84.11,83.71,Low
13557,82.83,74.06,VIP,74.69,81.02,Low
13823,84.86,78.08,VIP,79.07,58.13,Low
12600,92.82,90.39,VIP,88.92,80.39,Low
14344,94.52,92.81,VIP,90.94,85.1,Low
16393,92.97,90.44,VIP,89.0,79.41,Low
16098,90.36,86.58,VIP,85.89,73.34,Low
14044,78.57,68.29,Healthy,70.24,67.85,Low
15077,28.6,43.8,High Risk,50.71,26.09,Critical
13464,81.2,72.43,VIP,74.1,61.93,Low
17491,92.33,89.55,VIP,88.47,77.11,Low
15494,34.18,50.9,High Risk,56.14,45.14,High
12976,87.96,82.99,VIP,82.88,72.46,Low
15024,92.32,89.54,VIP,88.45,81.47,Low
16293,90.25,86.68,VIP,86.3,64.96,Low
17213,91.58,89.03,VIP,88.15,67.09,Low
15712,87.58,82.33,VIP,82.29,65.14,Low
17031,83.77,76.5,VIP,77.99,57.13,Low
14737,64.89,47.0,Healthy,54.76,32.98,Medium
17314,85.3,78.6,VIP,78.75,76.75,Low
15182,87.04,81.54,VIP,81.31,78.77,Low
14466,89.54,85.96,VIP,85.44,69.63,Low
17442,88.13,83.1,VIP,82.67,78.0,Low
15514,87.31,82.3,VIP,82.23,68.55,Low
16607,84.96,77.82,VIP,77.89,84.2,Low
12656,71.67,57.44,Healthy,61.8,50.14,Low
15015,43.49,64.36,Moderate,66.0,84.76,High
12982,83.59,75.96,VIP,76.67,75.03,Low
15050,68.56,52.31,Healthy,58.08,42.59,Low
17449,84.23,76.86,VIP,77.65,65.51,Low
13963,94.46,92.69,VIP,90.73,85.74,Low
18093,72.34,58.22,Healthy,61.94,60.58,Low
18287,82.28,73.9,VIP,75.65,57.86,Low
16539,89.68,85.22,VIP,84.75,74.98,Low
16150,88.81,84.28,VIP,84.12,65.31,Low
15353,90.35,86.58,VIP,86.13,64.69,Low
16742,43.32,64.86,Moderate,66.4,83.23,High
15043,39.43,59.09,High Risk,62.32,72.51,High
13213,85.39,78.23,VIP,78.81,72.06,Low
13077,92.55,90.15,VIP,88.88,69.8,Low
17884,94.2,92.66,VIP,90.59,86.14,Low
14938,27.49,40.06,High Risk,47.31,56.59,High
13458,76.65,65.36,Healthy,69.44,47.75,Low
15606,85.31,78.4,VIP,78.58,75.34,Low
15306,38.94,58.59,High Risk,61.6,72.02,High
12609,88.13,82.89,VIP,82.86,66.49,Low
17113,37.07,54.75,High Risk,58.24,73.45,High
17738,84.51,77.5,VIP,77.67,78.59,Low
15946,33.45,49.35,High Risk,54.63,50.65,High
13362,81.11,72.16,VIP,74.59,53.63,Low
13266,80.45,71.01,VIP,72.24,68.51,Low
16077,18.36,26.59,Critical,36.77,32.98,Critical
17602,42.45,63.15,Moderate,65.21,79.41,High
13527,77.26,66.09,Healthy,68.37,62.11,Low
13371,28.79,43.01,High Risk,49.83,35.75,Critical
12782,88.21,82.85,VIP,82.78,73.69,Low
12391,39.23,58.85,High Risk,62.03,67.39,High
14341,81.33,72.18,VIP,72.88,79.21,Low
16255,92.91,90.93,VIP,89.48,73.41,Low
14482,86.63,80.51,VIP,80.72,74.73,Low
18051,36.5,53.26,High Risk,56.67,78.1,High
12637,83.78,76.29,VIP,77.63,59.13,Low
13297,79.03,68.57,Healthy,71.39,51.57,Low
17419,91.96,89.3,VIP,88.04,69.16,Low
12863,85.25,78.5,VIP,79.19,62.54,Low
13021,89.71,85.65,VIP,84.84,74.09,Low
17553,34.16,51.2,High Risk,56.17,50.07,High
15518,87.43,82.1,VIP,81.87,70.04,Low
12725,85.95,79.84,VIP,80.7,58.6,Low
15638,86.73,81.11,VIP,81.2,65.83,Low
18257,71.89,57.69,Healthy,61.31,58.65,Low
17084,65.19,47.67,Healthy,55.13,32.98,Low
16383,80.48,71.24,VIP,72.81,61.84,Low
16791,86.7,80.92,VIP,80.67,73.31,Low
14649,83.62,76.56,VIP,77.46,60.87,Low
12374,72.8,58.28,Healthy,62.34,48.38,Low
13407,30.18,45.24,High Risk,50.92,54.42,High
13842,93.34,91.54,VIP,89.75,78.75,Low
15365,80.38,71.47,VIP,72.73,66.3,Low
12928,87.89,82.68,VIP,82.34,75.59,Low
14867,85.77,79.4,VIP,78.94,80.38,Low
15629,72.04,57.24,Healthy,60.87,64.07,Low
13131,75.07,63.09,Healthy,65.99,55.23,Low
17550,81.19,72.83,VIP,73.9,67.57,Low
17929,85.96,79.46,VIP,79.35,71.74,Low
13473,36.88,54.57,High Risk,57.92,72.43,High
17692,83.8,76.03,VIP,76.33,77.69,Low
15389,78.04,67.4,Healthy,69.74,48.01,Low
13048,74.6,62.05,Healthy,64.7,61.07,Low
17218,91.96,89.43,VIP,87.94,77.06,Low
15757,81.11,72.18,VIP,73.91,61.32,Low
13421,79.92,70.9,Healthy,72.18,68.18,Low
14293,89.54,85.69,VIP,85.12,65.0,Low
16584,70.86,55.64,Healthy,59.95,48.46,Low
13478,38.96,58.44,High Risk,61.51,65.98,High
16499,88.05,82.66,VIP,82.46,70.21,Low
13173,92.83,90.72,VIP,88.95,78.09,Low
15476,82.89,74.78,VIP,76.16,65.25,Low
16458,90.99,87.42,VIP,85.93,84.26,Low
15569,81.65,73.29,VIP,74.49,63.86,Low
16560,81.34,72.75,VIP,73.76,65.69,Low
14290,73.46,60.11,Healthy,63.83,44.18,Low
14295,72.31,58.6,Healthy,61.98,53.99,Low
14898,91.25,88.26,VIP,86.85,76.24,Low
15228,67.21,50.42,Healthy,56.11,41.07,Low
15934,69.23,52.9,Healthy,58.28,47.6,Low
12480,75.67,63.43,Healthy,66.71,52.36,Low
14161,88.0,83.0,VIP,82.95,59.7,Low
16503,83.28,75.11,VIP,75.59,76.68,Low
17311,79.82,70.0,Healthy,71.93,56.24,Low
15978,66.31,49.36,Healthy,55.17,32.83,Low
12371,73.44,60.96,Healthy,64.54,45.53,Low
17063,80.27,70.57,VIP,71.81,65.77,Low
16719,91.26,88.45,VIP,87.09,73.08,Low
15532,86.83,81.38,VIP,81.26,71.52,Low
14107,71.84,57.35,Healthy,60.84,51.63,Low
16466,86.62,80.72,VIP,80.32,76.66,Low
18144,90.02,86.07,VIP,84.99,71.58,Low
15493,79.98,70.75,Healthy,72.55,54.78,Low
17732,90.4,86.74,VIP,85.57,80.85,Low
13762,32.68,48.44,High Risk,53.02,62.65,High
17822,76.96,65.46,Healthy,67.55,67.82,Low
14211,81.98,73.08,VIP,73.5,77.75,Low
17552,91.24,88.29,VIP,86.71,77.79,Low
15059,89.6,85.76,VIP,84.49,78.22,Low
12951,86.59,80.59,VIP,80.06,75.79,Low
15271,93.82,92.18,VIP,90.11,83.13,Low
16004,38.77,57.79,High Risk,60.82,65.95,High
13152,79.76,69.64,Healthy,70.73,71.92,Low
12592,32.67,48.22,High Risk,53.32,64.55,High
14431,80.2,71.15,VIP,73.37,44.29,Low
13611,88.65,84.11,VIP,83.38,69.39,Low
16875,76.2,63.57,Healthy,65.6,69.6,Low
12687,29.39,44.0,High Risk,50.38,56.59,High
16918,80.67,71.2,VIP,71.71,77.44,Low
16202,80.15,70.84,VIP,71.6,72.35,Low
16841,77.2,65.51,Healthy,67.28,67.71,Low
15623,83.55,75.95,VIP,76.21,70.94,Low
17305,18.08,25.22,Critical,35.22,32.98,Critical
14057,83.85,76.84,VIP,77.43,59.78,Low
15027,81.63,73.34,VIP,74.12,69.2,Low
14496,88.47,83.1,VIP,82.66,66.72,Low
17969,43.06,64.68,Moderate,65.7,87.05,High
14634,72.29,58.66,Healthy,61.87,62.72,Low
16053,76.0,64.1,Healthy,66.62,57.43,Low
16748,86.02,79.6,VIP,79.11,76.32,Low
15142,78.06,67.53,Healthy,69.26,68.32,Low
15965,92.73,90.48,VIP,88.54,78.27,Low
17188,75.16,62.18,Healthy,64.32,65.78,Low
15067,69.14,53.7,Healthy,58.8,33.13,Low
13799,76.41,64.14,Healthy,65.83,75.45,Low
13059,81.41,72.65,VIP,73.0,80.83,Low
14399,84.02,76.61,VIP,76.58,75.92,Low
14147,84.27,77.45,VIP,77.46,73.59,Low
16883,93.15,91.02,VIP,88.69,86.12,Low
12975,76.06,63.73,Healthy,65.65,66.8,Low
12530,77.63,66.38,Healthy,68.21,65.04,Low
15245,79.28,69.33,Healthy,70.79,63.36,Low
16045,75.9,63.3,Healthy,65.86,64.15,Low
14469,75.37,63.29,Healthy,65.86,54.88,Low
15151,67.75,51.13,Healthy,56.5,39.42,Low
12935,88.89,84.58,VIP,83.51,75.08,Low
13848,90.0,86.73,VIP,85.74,48.85,Low
13450,88.58,83.97,VIP,83.12,69.29,Low
17596,90.36,86.98,VIP,85.75,68.55,Low
14307,86.66,81.0,VIP,80.97,61.04,Low
18026,28.94,42.79,High Risk,49.19,48.03,Critical
16795,84.91,78.53,VIP,79.68,44.18,Low
15221,87.58,81.85,VIP,82.05,51.88,Low
17774,80.13,70.44,VIP,71.71,62.03,Low
18258,40.27,60.32,Moderate,62.6,74.12,High
16612,84.93,78.0,VIP,78.32,59.72,Low
14869,80.18,70.89,VIP,72.45,53.07,Low
14688,89.85,85.81,VIP,84.54,77.79,Low
16206,86.28,79.92,VIP,79.27,78.03,Low
16176,73.94,62.01,Healthy,64.67,54.66,Low
16105,72.63,58.26,Healthy,61.38,59.13,Low
12395,85.39,79.33,VIP,79.82,56.03,Low
13431,79.84,70.49,Healthy,71.47,68.3,Low
12733,77.05,66.28,Healthy,68.91,44.37,Low
16331,76.48,64.27,Healthy,66.02,69.94,Low
16395,84.7,77.85,VIP,77.43,76.36,Low
15862,90.33,87.33,VIP,85.64,78.45,Low
12849,81.94,73.78,VIP,74.93,56.84,Low
14225,72.86,59.18,Healthy,62.16,54.92,Low
15819,76.27,64.5,Healthy,66.2,70.37,Low
13481,87.45,82.24,VIP,81.72,65.0,Low
16147,77.57,66.93,Healthy,68.93,56.5,Low
13736,75.98,63.73,Healthy,65.76,60.83,Low
13696,72.09,57.76,Healthy,61.41,45.29,Low
15100,90.15,86.6,VIP,85.51,62.36,Low
13085,33.16,49.49,High Risk,53.05,74.26,High
16197,54.72,63.71,Moderate,65.01,77.36,Medium
13693,89.59,85.94,VIP,84.46,75.31,Low
16532,65.97,49.23,Healthy,54.7,26.83,Low
17722,79.96,71.34,Healthy,74.05,47.75,Low
15312,86.37,80.35,VIP,79.67,72.85,Low
16554,82.63,74.54,VIP,75.18,60.09,Low
17203,80.02,70.77,VIP,72.24,76.16,Low
16743,42.05,62.61,Moderate,64.28,75.68,High
15791,32.06,47.25,High Risk,52.18,52.04,High
14639,73.52,60.87,Healthy,64.09,45.08,Low
15481,64.2,45.81,Healthy,52.97,32.98,Medium
16271,39.38,58.84,High Risk,61.42,66.98,High
16163,89.39,85.4,VIP,84.66,59.37,Low
16065,92.59,90.25,VIP,88.29,81.23,Low
14555,81.71,73.67,VIP,74.74,53.0,Low
15953,92.24,89.5,VIP,87.36,79.82,Low
12802,75.11,62.59,Healthy,64.44,72.2,Low
16033,90.58,87.37,VIP,85.76,78.46,Low
17682,89.38,85.14,VIP,84.16,67.52,Low
18259,88.72,84.5,VIP,83.85,54.86,Low
13772,79.09,69.68,Healthy,70.87,62.67,Low
13091,21.96,33.17,High Risk,40.58,56.59,Critical
17897,91.28,88.6,VIP,86.82,76.72,Low
16032,64.34,60.91,Healthy,62.94,76.44,Medium
18097,82.89,74.9,VIP,75.43,55.52,Low
14701,74.83,62.55,Healthy,64.37,69.78,Low
13338,31.55,46.59,High Risk,51.52,48.67,High
15827,92.46,89.86,VIP,87.45,85.49,Low
16290,36.8,55.24,High Risk,58.56,62.92,High
14669,31.17,46.09,High Risk,50.56,62.8,High
13851,84.44,77.76,VIP,77.91,63.57,Low
17039,18.53,26.73,Critical,36.19,32.98,Critical
13750,85.59,79.04,VIP,78.77,67.55,Low
12653,21.63,30.89,High Risk,39.82,32.98,Critical
16993,29.23,44.98,High Risk,50.86,30.52,Critical
12853,75.73,63.34,Healthy,65.26,61.07,Low
14205,83.12,75.03,VIP,75.04,70.5,Low
14655,77.33,66.44,Healthy,68.85,49.26,Low
14498,79.43,69.25,Healthy,70.43,67.44,Low
15425,77.41,66.73,Healthy,68.57,54.88,Low
16101,70.22,54.77,Healthy,58.62,53.7,Low
12385,70.28,54.14,Healthy,60.13,32.98,Low
18215,72.34,58.24,Healthy,61.13,57.92,Low
15602,90.91,87.88,VIP,86.1,72.0,Low
13849,74.9,63.08,Healthy,65.88,45.81,Low
13635,68.71,53.42,Healthy,57.42,44.41,Low
14064,79.35,68.96,Healthy,69.33,80.64,Low
17115,33.86,50.25,High Risk,54.12,59.91,High
16905,91.58,88.86,VIP,86.67,80.54,Low
16485,72.7,59.14,Healthy,61.89,53.81,Low
14492,77.2,66.14,Healthy,67.2,73.93,Low
16686,85.24,78.75,VIP,77.97,75.69,Low
16128,85.62,78.95,VIP,78.61,73.19,Low
13253,66.0,49.27,Healthy,54.54,32.2,Low
16177,76.49,64.93,Healthy,66.12,69.95,Low
14756,74.77,62.52,Healthy,66.12,44.67,Low
13014,59.36,38.39,Moderate,46.29,32.98,Medium
15716,90.14,87.18,VIP,85.43,71.18,Low
16812,80.54,71.23,VIP,72.95,59.5,Low
13971,77.44,65.94,Healthy,67.19,69.17,Low
15329,88.95,84.79,VIP,83.32,72.59,Low
16416,82.66,74.57,VIP,74.74,67.91,Low
16912,74.07,61.64,Healthy,64.03,53.58,Low
15443,40.74,60.81,Moderate,62.49,75.72,High
13126,90.91,87.91,VIP,86.19,70.8,Low
18170,87.06,81.91,VIP,81.14,65.91,Low
18009,38.0,56.98,High Risk,59.12,76.62,High
17293,83.68,76.12,VIP,75.71,74.17,Low
17667,72.5,58.62,Healthy,61.36,53.71,Low
12770,24.22,35.13,High Risk,43.39,32.98,Critical
15248,73.39,59.67,Healthy,62.79,51.31,Low
16631,40.58,60.19,Moderate,61.91,74.66,High
13313,40.45,60.31,Moderate,62.01,72.61,High
14548,40.26,60.07,Moderate,61.8,74.23,High
16823,83.53,75.77,VIP,75.73,63.93,Low
16209,81.24,72.81,VIP,73.75,56.48,Low
14239,78.92,68.53,Healthy,68.84,78.5,Low
16341,69.44,53.89,Healthy,57.71,50.85,Low
15916,90.91,87.84,VIP,86.08,70.17,Low
14032,89.89,86.22,VIP,84.86,61.75,Low
12586,81.22,72.8,VIP,74.24,43.9,Low
12876,71.65,57.97,Healthy,62.03,33.09,Low
13663,81.93,73.96,VIP,74.72,54.73,Low
16229,81.59,73.35,VIP,74.18,58.14,Low
15199,87.37,81.82,VIP,80.99,68.92,Low
13534,88.63,83.92,VIP,82.27,83.37,Low
14507,84.73,78.14,VIP,78.01,59.88,Low
12578,74.02,61.37,Healthy,64.99,42.74,Low
13455,88.25,84.18,VIP,83.29,57.6,Low
15265,25.37,36.8,High Risk,43.48,35.39,Critical
15944,76.29,64.62,Healthy,67.04,40.44,Low
13728,86.31,80.11,VIP,78.91,76.72,Low
17623,79.35,69.2,Healthy,69.91,62.87,Low
18109,92.58,89.94,VIP,87.34,85.98,Low
12484,38.8,58.41,High Risk,60.46,71.52,High
16477,87.19,81.68,VIP,81.07,69.09,Low
13538,79.65,70.24,Healthy,71.06,63.15,Low
16276,28.66,43.34,High Risk,49.17,35.69,Critical
14837,73.41,60.22,Healthy,62.28,63.16,Low
12531,17.62,23.17,Critical,32.8,32.98,Critical
13032,83.1,75.63,VIP,75.3,77.69,Low
13623,83.73,76.73,VIP,76.71,59.72,Low
17857,80.43,71.75,VIP,74.0,32.18,Low
16797,80.6,71.6,VIP,72.22,60.03,Low
13577,85.41,79.15,VIP,78.36,70.76,Low
12377,74.79,62.87,Healthy,66.22,32.91,Low
16036,66.33,50.2,Healthy,55.13,33.06,Low
17621,74.57,61.16,Healthy,63.95,58.45,Low
12369,72.19,59.19,Healthy,62.22,45.79,Low
14534,82.92,74.67,VIP,74.27,76.75,Low
15380,90.72,88.56,VIP,86.58,58.44,Low
16005,87.05,81.07,VIP,80.22,71.94,Low
15366,77.82,67.12,Healthy,68.25,64.54,Low
14790,87.06,81.69,VIP,80.75,66.27,Low
18214,34.19,50.86,High Risk,54.38,71.25,High
13203,83.41,76.02,VIP,75.79,65.64,Low
16510,88.15,83.01,VIP,81.9,67.11,Low
13920,72.82,59.07,Healthy,61.55,61.19,Low
14897,75.79,64.23,Healthy,66.06,53.47,Low
14916,72.42,59.06,Healthy,61.54,55.21,Low
15095,77.68,66.57,Healthy,67.5,67.74,Low
15351,85.64,79.18,VIP,79.14,65.25,Low
14933,71.89,57.07,Healthy,59.78,63.46,Low
15972,39.05,58.46,High Risk,60.63,65.77,High
15736,65.29,47.98,Healthy,53.12,56.59,Low
16365,90.24,86.89,VIP,85.06,68.38,Low
15057,68.9,52.86,Healthy,56.61,40.87,Low
14334,73.7,60.26,Healthy,62.56,57.67,Low
13425,28.03,41.66,High Risk,47.57,41.2,Critical
15665,72.7,59.39,Healthy,62.31,45.92,Low
12645,75.85,64.17,Healthy,65.97,54.96,Low
13648,82.31,74.01,VIP,73.6,73.7,Low
16225,82.85,74.97,VIP,74.24,79.86,Low
17651,38.93,57.45,High Risk,59.47,77.5,High
17811,88.89,84.44,VIP,82.72,81.22,Low
