DecisionID,Domain,DecisionType,EntityType,Entity,Product,Country,ProductCategory,Warehouse,BusinessImpact,RevenueOpportunity,CostReduction,InventorySavings,RetentionGain,ProfitImprovement,ForecastRisk,InventoryRisk,CustomerRisk,RevenueRisk,SupplierRisk,OperationalRisk,UrgencyScore,Reasoning,SuggestedAction,SourcePhase,SourceArtifact,BusinessRiskScore,RiskLevel,ImpactScore,FinancialImpact,ImplementationCost,ExpectedROI,ModelConfidence,HistoricalAccuracy,BusinessConfidence,RecommendationReliability,Confidence,PriorityScore,PriorityBand,TimeSensitivity
DI-00196,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,5093.92,0.0,0.0,2546.96,1910.22,0.0,0.0,20.0,4.484291989141003,0.0,30.0,31.16590148506888,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,8.01,Low,16.5782833496641,9551.1,1114.21,757.21,100.0,100.0,100.0,100.0,100.0,35.79,P3,Monitor
DI-00197,Churn,Retain High Value Customer,Customer,17602,,United Kingdom,,,Targeted,0.0,0.0,0.0,816.3925685201999,225.412,0.0,0.0,68.98627685518073,0.9933386467776806,0.0,35.0,45.18874848223967,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,16.8,Low,1.808308083037809,1041.8,641.14,62.49,100.0,100.0,100.0,100.0,100.0,35.68,P3,Monitor
DI-00198,Churn,Retain High Value Customer,Customer,16742,,United Kingdom,,,Targeted,0.0,0.0,0.0,865.1054060625096,242.44240000000002,0.0,0.0,67.96747685518072,1.5607931781772046,0.0,35.0,44.72513756822949,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,16.72,Low,1.9224216427639855,1107.55,646.17,71.4,100.0,100.0,100.0,100.0,100.0,35.61,P3,Monitor
DI-00199,Churn,Retain High Value Customer,Customer,15015,,United Kingdom,,,Targeted,0.0,0.0,0.0,868.1683415168341,243.7584,0.0,0.0,67.83987685518072,1.6046424220776279,0.0,35.0,44.65754480359464,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,16.7,Low,1.9300223623388704,1111.93,646.29,72.05,100.0,100.0,100.0,100.0,100.0,35.6,P3,Monitor
DI-00200,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,4922.9608,0.0,0.0,2461.4804,1846.1103,0.0,0.0,20.0,4.247415875401694,0.0,30.0,30.84019682867733,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.96,Low,16.02189258207609,9230.55,1087.94,748.44,100.0,100.0,100.0,100.0,100.0,35.53,P3,Monitor
DI-00201,Churn,Retain High Value Customer,Customer,17969,,United Kingdom,,,Targeted,0.0,0.0,0.0,787.7981996792608,221.9464,0.0,0.0,67.60947685518073,0.8778645284940114,0.0,35.0,44.25341254084039,Customer has elevated churn probability and meaningful lifetime value at risk.,Send Email Campaign,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,16.53,Low,1.7526601212714692,1009.74,634.13,59.23,100.0,100.0,100.0,100.0,100.0,35.41,P3,Monitor
DI-00202,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,4613.1624,0.0,0.0,2306.5812,1729.9359,0.0,0.0,20.0,3.8181681892013857,0.0,30.0,30.249981260151905,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.89,Low,15.013646348041679,8649.68,1040.6,731.22,100.0,100.0,100.0,100.0,100.0,35.05,P3,Monitor
DI-00203,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,4506.3808,0.0,0.0,2253.1904,1689.8928,0.0,0.0,20.0,3.6702146983868205,0.0,30.0,30.046545210281877,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.86,Low,14.66612310045819,8449.46,1024.21,724.97,100.0,100.0,100.0,100.0,100.0,34.88,P3,Monitor
DI-00204,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,4425.6416,0.0,0.0,2212.8208,1659.6155999999999,0.0,0.0,20.0,3.5583448023974804,0.0,30.0,29.892724103296537,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.84,Low,14.403355460796552,8298.08,1011.85,720.09,100.0,100.0,100.0,100.0,100.0,34.76,P3,Monitor
DI-00205,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,4145.784000000001,0.0,0.0,2072.8920000000003,1554.669,0.0,0.0,20.0,3.170582221100833,0.0,30.0,29.359550554013644,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.77,Low,13.492552269863648,7773.35,968.99,702.21,100.0,100.0,100.0,100.0,100.0,34.32,P3,Monitor
DI-00206,Inventory,Supplier Escalation,Inventory series,ASSORTED COLOUR BIRD ORNAMENT | United Kingdom | Decor,ASSORTED COLOUR BIRD ORNAMENT,United Kingdom,Decor,WH-UK-01,Targeted,425.46430995184386,2.347769263450161,15.65179508966774,0.0,15.65179508966774,0.0,31.842590206781068,0.0,50.0,61.79863093341662,41.10555412406864,42.26342461372959,Supplier lead time and variability are high enough to justify a sourcing review and tighter inbound performance management.,Supplier Review,Phase 4 - Enterprise Inventory Optimization,inventory_recommendations.csv,27.75,Low,0.7969081736653237,459.12,747.65,-38.59,78.68537442584928,78.68537442584928,96.5519714422128,85.12,85.12,34.11,P3,Monitor
DI-00207,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,3624.2184,0.0,0.0,1812.1092,1359.0819000000001,0.0,0.0,20.0,2.447916038829797,0.0,30.0,28.36588455339097,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.64,Low,11.795104665221727,6795.41,889.13,664.28,100.0,100.0,100.0,100.0,100.0,33.52,P3,Monitor
DI-00208,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,3565.7528,0.0,0.0,1782.8764,1337.1573,0.0,0.0,20.0,2.3669077975919053,0.0,30.0,28.25449822168887,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.63,Low,11.6048269845734,6685.79,880.24,659.54,100.0,100.0,100.0,100.0,100.0,33.43,P3,Monitor
DI-00209,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,3490.7128000000002,0.0,0.0,1745.3564000000001,1309.0173,0.0,0.0,20.0,2.262934547980316,0.0,30.0,28.111535003472934,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.61,Low,11.360607526364634,6545.09,868.73,653.41,100.0,100.0,100.0,100.0,100.0,33.31,P3,Monitor
DI-00210,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,3404.1056,0.0,0.0,1702.0528,1276.5395999999998,0.0,0.0,20.0,2.14293412122444,0.0,30.0,27.946534416683605,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.59,Low,11.078742341650107,6382.7,855.49,646.09,100.0,100.0,100.0,100.0,100.0,33.18,P3,Monitor
DI-00211,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,3000.3832,0.0,0.0,1500.1916,1125.1437,0.0,0.0,20.0,1.5835480622027172,0.0,30.0,27.177378585528736,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.49,Low,9.764818223916334,5625.72,793.68,608.81,100.0,100.0,100.0,100.0,100.0,32.55,P3,Monitor
DI-00212,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,2855.7408,0.0,0.0,1427.8704,1070.9028,0.0,0.0,20.0,1.3831357439775118,0.0,30.0,26.90181164796908,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.45,Low,9.294076105552586,5354.51,771.49,594.05,100.0,100.0,100.0,100.0,100.0,32.33,P3,Monitor
DI-00213,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,2716.3640000000005,0.0,0.0,1358.1820000000002,1018.6365000000001,0.0,0.0,20.0,1.19001928853422,0.0,30.0,26.63627652173455,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.41,Low,8.840471007166775,5093.18,750.08,579.02,100.0,100.0,100.0,100.0,100.0,32.11,P3,Monitor
DI-00214,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Medium,2684.1112,0.0,0.0,1342.0556,1006.5417,0.0,0.0,20.0,1.145330743423976,0.0,30.0,26.574829772207966,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.41,Low,8.735503505278237,5032.71,745.24,575.31,100.0,100.0,100.0,100.0,100.0,32.06,P3,Monitor
DI-00215,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2601.4576,0.0,0.0,1300.7288,975.5466,0.0,0.0,20.0,1.0308083102670398,0.0,30.0,26.41736142661718,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.39,Low,8.466505405451425,4877.73,732.59,565.82,100.0,100.0,100.0,100.0,100.0,31.94,P3,Monitor
DI-00216,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2594.2456,0.0,0.0,1297.1228,972.8421,0.0,0.0,20.0,1.0208155720447745,0.0,30.0,26.403621411561566,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.38,Low,8.443033780550017,4864.21,731.39,565.06,100.0,100.0,100.0,100.0,100.0,31.92,P3,Monitor
DI-00217,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2543.6112,0.0,0.0,1271.8056,953.8542,0.0,0.0,20.0,0.9506580146069666,0.0,30.0,26.30715477008458,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.37,Low,8.278242925876164,4769.27,723.67,559.04,100.0,100.0,100.0,100.0,100.0,31.84,P3,Monitor
DI-00218,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2518.144,0.0,0.0,1259.072,944.304,0.0,0.0,20.0,0.9153714002345217,0.0,30.0,26.258635675322466,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.36,Low,8.195359319984716,4721.52,719.72,556.02,100.0,100.0,100.0,100.0,100.0,31.8,P3,Monitor
DI-00219,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2465.7232,0.0,0.0,1232.8616,924.6462,0.0,0.0,20.0,0.8427386587201398,0.0,30.0,26.158765655740194,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.35,Low,8.02475458417888,4623.23,711.73,549.58,100.0,100.0,100.0,100.0,100.0,31.72,P3,Monitor
DI-00220,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2313.2344000000003,0.0,0.0,1156.6172000000001,867.4629,0.0,0.0,20.0,0.6314545960152919,0.0,30.0,25.868250069521025,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.31,Low,7.528476171080468,4337.31,688.36,530.09,100.0,100.0,100.0,100.0,100.0,31.49,P3,Monitor
DI-00221,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2233.5856,0.0,0.0,1116.7928,837.5946,0.0,0.0,20.0,0.5210955266700945,0.0,30.0,25.71650634917138,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.29,Low,7.269257264057837,4187.97,676.16,519.38,100.0,100.0,100.0,100.0,100.0,31.36,P3,Monitor
DI-00222,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2084.8432000000003,0.0,0.0,1042.4216000000001,781.8162,0.0,0.0,20.0,0.31500236724809394,0.0,30.0,25.433128254966128,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.26,Low,6.785171598537161,3909.08,653.48,498.19,100.0,100.0,100.0,100.0,100.0,31.14,P3,Monitor
DI-00223,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2079.6792,0.0,0.0,1039.8396,779.8797000000001,0.0,0.0,20.0,0.3078472784821792,0.0,30.0,25.423290007912996,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.26,Low,6.768365238166823,3899.4,652.7,497.43,100.0,100.0,100.0,100.0,100.0,31.13,P3,Monitor
DI-00224,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,2078.2448,0.0,0.0,1039.1224,779.3418,0.0,0.0,20.0,0.305859815405915,0.0,30.0,25.420557246183133,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.26,Low,6.763696949376118,3896.71,652.49,497.21,100.0,100.0,100.0,100.0,100.0,31.13,P3,Monitor
DI-00225,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,1998.4976000000001,0.0,0.0,999.2488000000001,749.4366,0.0,0.0,20.0,0.19536440587199475,0.0,30.0,25.26862605807399,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.24,Low,6.50415779722172,3747.18,640.27,485.25,100.0,100.0,100.0,100.0,100.0,31.0,P3,Monitor
DI-00226,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,1984.7712,0.0,0.0,992.3856,744.2891999999999,0.0,0.0,20.0,0.17634550377353336,0.0,30.0,25.24247506768861,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.23,Low,6.459484903149801,3721.45,638.09,483.22,100.0,100.0,100.0,100.0,100.0,30.98,P3,Monitor
DI-00227,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,1976.2952,0.0,0.0,988.1476,741.1107,0.0,0.0,20.0,0.16460140377742677,0.0,30.0,25.226326930193963,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.23,Low,6.431899560295623,3705.55,636.82,481.88,100.0,100.0,100.0,100.0,100.0,30.97,P3,Monitor
DI-00228,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,1932.844,0.0,0.0,966.422,724.8164999999999,0.0,0.0,20.0,0.10439668011640456,0.0,30.0,25.143545435160057,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.22,Low,6.290486600240709,3624.08,630.18,475.09,100.0,100.0,100.0,100.0,100.0,30.9,P3,Monitor
DI-00229,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,1906.0528,0.0,0.0,953.0264,714.7697999999999,0.0,0.0,20.0,0.06727556970870173,0.0,30.0,25.092503908349464,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.21,Low,6.2032940049746825,3573.85,626.03,470.88,100.0,100.0,100.0,100.0,100.0,30.86,P3,Monitor
DI-00230,Customer,Upsell Premium Products,Customer segment,Loyal Customers,,,,,Targeted,1857.4984,0.0,0.0,928.7492,696.5618999999999,0.0,0.0,20.0,0.0,0.0,30.0,25.0,Customer intelligence identifies high predicted CLV and premium monetization potential.,"Offer premium assortment, bundles, and loyalty-tier incentives.",Phase 2 - Customer Intelligence,customer_segments.csv,7.2,Low,6.045272559590197,3482.81,618.62,463.0,100.0,100.0,100.0,100.0,100.0,30.78,P3,Monitor
DI-00231,Churn,Retain High Value Customer,Customer,16197,,United Kingdom,,,Targeted,0.0,0.0,0.0,479.72253701399063,233.8816,0.0,0.0,39.0692219208344,1.2755465161842359,0.0,35.0,25.841435529206844,Customer has elevated churn probability and meaningful lifetime value at risk.,Do Nothing,Phase 5 - Enterprise Customer Churn Intelligence,customer_churn_predictions.csv,11.46,Low,1.2386355061626888,713.6,531.4,34.29,100.0,100.0,99.5239798136602,99.83,99.83,30.3,P3,Monitor
DI-00232,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00233,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00234,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00235,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00236,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00237,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00238,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00239,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00240,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00241,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00242,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00243,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00244,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00245,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00246,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00247,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
DI-00248,Forecasting,Stop Low Demand Items,SKU,PACK OF 72 RETRO SPOT CAKE CASES,PACK OF 72 RETRO SPOT CAKE CASES,United Kingdom,Other,,Targeted,0.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,0.0,35.0,45.0,Forecast demand is in the lowest band; reduce exposure or test targeted demand creation.,"Review assortment, pause replenishment, and validate promotional fit.",Phase 3 - Enterprise Demand Forecasting,future_predictions.csv,27.0,Low,0.0,0.0,587.5,-100.0,0.0,0.0,96.94,34.9,34.9,23.16,P3,Monitor
